ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-05-12,80372.66046985362,88628.3925649599,94581.5769481859,80372.66046985362,80372.66046985362,11156.058813850588,11156.058813850588,11156.058813850588,-6357.8436607498925,-6357.8436607498925,-6357.8436607498925,17513.902474600483,17513.902474600483,17513.902474600483,0.0,0.0,0.0,91528.71928370421
2023-05-13,80377.63173499964,80593.19107167171,86224.02485810372,80377.63173499964,80377.63173499964,3009.407442542577,3009.407442542577,3009.407442542577,-14253.901407914356,-14253.901407914356,-14253.901407914356,17263.308850456935,17263.308850456935,17263.308850456935,0.0,0.0,0.0,83387.03917754222
2023-05-14,80382.60300014564,82872.4104187398,88749.62030116003,80382.60300014564,80382.60300014564,5546.444977441249,5546.444977441249,5546.444977441249,-11460.70372055235,-11460.70372055235,-11460.70372055235,17007.148697993598,17007.148697993598,17007.148697993598,0.0,0.0,0.0,85929.04797758689
2023-05-15,80387.57426529165,93940.86577893009,100009.73972283865,80387.57426529165,80387.57426529165,16733.42488802889,16733.42488802889,16733.42488802889,-12.109897364585727,-12.109897364585727,-12.109897364585727,16745.53478539348,16745.53478539348,16745.53478539348,0.0,0.0,0.0,97120.99915332055
2023-05-16,80392.54553043767,105508.46115120074,111203.53037881783,80392.54553043767,80392.54553043767,27921.60910789595,27921.60910789595,27921.60910789595,11443.020755614785,11443.020755614785,11443.020755614785,16478.588352281167,16478.588352281167,16478.588352281167,0.0,0.0,0.0,108314.15463833362
2023-05-17,80397.51679558368,108074.30976032044,113787.11432469277,80397.51679558368,80397.51679558368,30494.1344286371,30494.1344286371,30494.1344286371,14287.696813026301,14287.696813026301,14287.696813026301,16206.437615610801,16206.437615610801,16206.437615610801,0.0,0.0,0.0,110891.65122422078
2023-05-18,80402.48806072968,99682.67944244645,105407.86307131774,80402.48806072968,80402.48806072968,22283.0572557241,22283.0572557241,22283.0572557241,6353.8411179134955,6353.8411179134955,6353.8411179134955,15929.216137810603,15929.216137810603,15929.216137810603,0.0,0.0,0.0,102685.54531645378
2023-05-19,80407.4593258757,86598.03470615445,92623.32921094834,80407.4593258757,80407.4593258757,9289.217453469135,9289.217453469135,9289.217453469135,-6357.8436607586045,-6357.8436607586045,-6357.8436607586045,15647.06111422774,15647.06111422774,15647.06111422774,0.0,0.0,0.0,89696.67677934482
2023-05-20,80412.43059102171,78467.1298705898,84365.68748235238,80412.43059102171,80412.43059102171,1106.210230979884,1106.210230979884,1106.210230979884,-14253.901407904646,-14253.901407904646,-14253.901407904646,15360.111638884531,15360.111638884531,15360.111638884531,0.0,0.0,0.0,81518.64082200159
2023-05-21,80417.40185616771,81083.00103821469,87161.85347856795,80417.40185616771,80417.40185616771,3607.8032870280626,3607.8032870280626,3607.8032870280626,-11460.703720546342,-11460.703720546342,-11460.703720546342,15068.507007574406,15068.507007574406,15068.507007574406,0.0,0.0,0.0,84025.20514319577
2023-05-22,80422.37312131372,92356.60331701761,98015.0032515207,80422.37312131372,80422.37312131372,14760.275218049925,14760.275218049925,14760.275218049925,-12.109897354917628,-12.109897354917628,-12.109897354917628,14772.385115404843,14772.385115404843,14772.385115404843,0.0,0.0,0.0,95182.64833936364
2023-05-23,80427.34438645974,103498.22618372105,109479.26004934046,80427.34438645974,80427.34438645974,25914.901757612275,25914.901757612275,25914.901757612275,11443.020755620792,11443.020755620792,11443.020755620792,14471.881001991487,14471.881001991487,14471.881001991487,0.0,0.0,0.0,106342.246144072
2023-05-24,80432.31565160575,105957.84553132096,111860.89523609771,80432.31565160575,80432.31565160575,28454.822404985596,28454.822404985596,28454.822404985596,14287.696813024191,14287.696813024191,14287.696813024191,14167.125591961407,14167.125591961407,14167.125591961407,0.0,0.0,0.0,108887.13805659134
2023-05-25,80437.28691675176,97691.77070684957,103558.33587940192,80437.28691675176,80437.28691675176,20212.085789132976,20212.085789132976,20212.085789132976,6353.841117904786,6353.841117904786,6353.841117904786,13858.244671228189,13858.244671228189,13858.244671228189,0.0,0.0,0.0,100649.37270588474
2023-05-26,80442.25818189776,84853.95924738918,90453.354722283,80442.25818189776,80442.25818189776,7187.5144703373335,7187.5144703373335,7187.5144703373335,-6357.843660719389,-6357.843660719389,-6357.843660719389,13545.358131056722,13545.358131056722,13545.358131056722,0.0,0.0,0.0,87629.7726522351
2023-05-27,80447.22944704378,76444.67582665963,82409.74478247258,80447.22944704378,80447.22944704378,-1025.3219055449479,-1025.3219055449479,-1025.3219055449479,-14253.901407906795,-14253.901407906795,-14253.901407906795,13228.579502361848,13228.579502361848,13228.579502361848,0.0,0.0,0.0,79421.90754149883
2023-05-28,80452.20071218978,78979.75920324097,85015.54500514861,80452.20071218978,80452.20071218978,1447.3120719696522,1447.3120719696522,1447.3120719696522,-11460.703720540323,-11460.703720540323,-11460.703720540323,12908.015792509976,12908.015792509976,12908.015792509976,0.0,0.0,0.0,81899.51278415942
2023-05-29,80457.17197733579,90234.53701668192,95898.31183270697,80457.17197733579,80457.17197733579,12571.65772889336,12571.65772889336,12571.65772889336,-12.109897345218393,-12.109897345218393,-12.109897345218393,12583.76762623858,12583.76762623858,12583.76762623858,0.0,0.0,0.0,93028.82970622915
2023-05-30,80462.1432424818,101191.26346875544,107288.77095968567,80462.1432424818,80462.1432424818,23698.950437243944,23698.950437243944,23698.950437243944,11443.020755593594,11443.020755593594,11443.020755593594,12255.929681650352,12255.929681650352,12255.929681650352,0.0,0.0,0.0,104161.09367972575
2023-05-31,80467.11450762782,103762.5866055289,109509.70263682236,80467.11450762782,80467.11450762782,26212.288214961096,26212.288214961096,26212.288214961096,14287.696813033896,14287.696813033896,14287.696813033896,11924.591401927204,11924.591401927204,11924.591401927204,0.0,0.0,0.0,106679.40272258891
2023-06-01,80472.08577277383,95659.57454363925,101530.028195982,80472.08577277383,80472.08577277383,17943.679071634317,17943.679071634317,17943.679071634317,6353.841117896019,6353.841117896019,6353.841117896019,11589.8379537383,11589.8379537383,11589.8379537383,0.0,0.0,0.0,98415.76484440814
2023-06-02,80477.05703791983,82416.36516920729,88371.13593559783,80477.05703791983,80477.05703791983,4893.907733871019,4893.907733871019,4893.907733871019,-6357.843660728101,-6357.843660728101,-6357.843660728101,11251.751394599121,11251.751394599121,11251.751394599121,0.0,0.0,0.0,85370.96477179085
2023-06-03,80482.02830306585,74073.1343962921,80109.46710523691,80482.02830306585,80482.02830306585,-3343.4894038843427,-3343.4894038843427,-3343.4894038843427,-14253.901407908941,-14253.901407908941,-14253.901407908941,10910.4120040246,10910.4120040246,10910.4120040246,0.0,0.0,0.0,77138.5388991815
2023-06-04,80486.99956821185,76570.54159966338,82742.59324376081,80486.99956821185,80486.99956821185,-894.8039931235651,-894.8039931235651,-894.8039931235651,-11460.703720534319,-11460.703720534319,-11460.703720534319,10565.899727410753,10565.899727410753,10565.899727410753,0.0,0.0,0.0,79592.19557508828
2023-06-05,80491.97083335786,87598.69166530449,93708.93529548714,80491.97083335786,80491.97083335786,10206.185780028602,10206.185780028602,10206.185780028602,-12.109897335549428,-12.109897335549428,-12.109897335549428,10218.295677364149,10218.295677364149,10218.295677364149,0.0,0.0,0.0,90698.15661338647
2023-06-06,80496.94209850387,98801.17175260838,104917.82045722124,80496.94209850387,80496.94209850387,21310.7043904272,21310.7043904272,21310.7043904272,11443.0207555996,11443.0207555996,11443.0207555996,9867.6836348276,9867.6836348276,9867.6836348276,0.0,0.0,0.0,101807.64648893107
2023-06-07,80501.91336364989,101375.75140296525,107216.04890734033,80501.91336364989,80501.91336364989,23801.848304984946,23801.848304984946,23801.848304984946,14287.69681303173,14287.69681303173,14287.69681303173,9514.151491953216,9514.151491953216,9514.151491953216,0.0,0.0,0.0,104303.76166863483
2023-06-08,80506.8846287959,93186.09478025747,99198.03274299283,80506.8846287959,80506.8846287959,15511.633698109314,15511.633698109314,15511.633698109314,6353.841117887369,6353.841117887369,6353.841117887369,9157.792580221943,9157.792580221943,9157.792580221943,0.0,0.0,0.0,96018.51832690522
2023-06-09,80511.8558939419,80022.52563258003,85839.30032865134,80511.8558939419,80511.8558939419,2440.8631699686757,2440.8631699686757,2440.8631699686757,-6357.843660736815,-6357.843660736815,-6357.843660736815,8798.70683070549,8798.70683070549,8798.70683070549,0.0,0.0,0.0,82952.71906391058
2023-06-10,80516.82715908792,71720.40910906518,77614.85401224183,80516.82715908792,80516.82715908792,-5816.8996892094465,-5816.8996892094465,-5816.8996892094465,-14253.901407911113,-14253.901407911113,-14253.901407911113,8437.001718701666,8437.001718701666,8437.001718701666,0.0,0.0,0.0,74699.92746987847
2023-06-11,80521.79842423392,74087.73409190003,79994.1382520861,80521.79842423392,80521.79842423392,-3387.910768712699,-3387.910768712699,-3387.910768712699,-11460.703720561409,-11460.703720561409,-11460.703720561409,8072.792951848709,8072.792951848709,8072.792951848709,0.0,0.0,0.0,77133.88765552122
2023-06-12,80526.76968937993,85141.96724848414,91242.00598707079,80526.76968937993,80526.76968937993,7694.094971834625,7694.094971834625,7694.094971834625,-12.109897325849332,-12.109897325849332,-12.109897325849332,7706.204869160473,7706.204869160473,7706.204869160473,0.0,0.0,0.0,88220.86466121455
2023-06-13,80531.74095452594,96480.69331232333,102390.45376133647,80531.74095452594,80531.74095452594,18780.3912835811,18780.3912835811,18780.3912835811,11443.020755605663,11443.020755605663,11443.020755605663,7337.37052797544,7337.37052797544,7337.37052797544,0.0,0.0,0.0,99312.13223810703
2023-06-14,80536.71221967196,98881.4636770147,104582.8079747227,80536.71221967196,80536.71221967196,21254.128279193817,21254.128279193817,21254.128279193817,14287.696813029555,14287.696813029555,14287.696813029555,6966.431466164266,6966.431466164266,6966.431466164266,0.0,0.0,0.0,101790.84049886577
2023-06-15,80541.68348481797,90288.44468006915,96414.14022092031,80541.68348481797,80541.68348481797,12947.378255785095,12947.378255785095,12947.378255785095,6353.841117878601,6353.841117878601,6353.841117878601,6593.537137906494,6593.537137906494,6593.537137906494,0.0,0.0,0.0,93489.06174060307
2023-06-16,80546.65474996397,77524.36941418822,83454.46569325034,80546.65474996397,80546.65474996397,-138.9996283078088,-138.9996283078088,-138.9996283078088,-6357.843660697598,-6357.843660697598,-6357.843660697598,6218.844032389789,6218.844032389789,6218.844032389789,0.0,0.0,0.0,80407.65512165616
2023-06-17,80551.62601510999,69265.08611980971,74942.99835295766,80551.62601510999,80551.62601510999,-8411.386912111511,-8411.386912111511,-8411.386912111511,-14253.901407913281,-14253.901407913281,-14253.901407913281,5842.514495801771,5842.514495801771,5842.514495801771,0.0,0.0,0.0,72140.23910299847
2023-06-18,80556.59728025598,71700.58008586873,77567.17615095456,80556.59728025598,80556.59728025598,-5995.988433197793,-5995.988433197793,-5995.988433197793,-11460.703720555397,-11460.703720555397,-11460.703720555397,5464.715287357605,5464.715287357605,5464.715287357605,0.0,0.0,0.0,74560.60884705819
2023-06-19,80561.568545402,82749.90964765172,88704.10471953443,80561.568545402,80561.568545402,5073.5060123298,5073.5060123298,5073.5060123298,-12.109897316214965,-12.109897316214965,-12.109897316214965,5085.615909646014,5085.615909646014,5085.615909646014,0.0,0.0,0.0,85635.0745577318
2023-06-20,80566.53981054801,93729.2902938399,99802.08584516641,80566.53981054801,80566.53981054801,16148.407517589561,16148.407517589561,16148.407517589561,11443.020755611724,11443.020755611724,11443.020755611724,4705.386761977839,4705.386761977839,4705.386761977839,0.0,0.0,0.0,96714.94732813757
2023-06-21,80571.51107569403,96276.75698404513,102177.3364931909,80571.51107569403,80571.51107569403,18611.893985329985,18611.893985329985,18611.893985329985,14287.696813027447,14287.696813027447,14287.696813027447,4324.197172302542,4324.197172302542,4324.197172302542,0.0,0.0,0.0,99183.40506102401
2023-06-22,80576.48234084004,87784.67819103002,93730.91248848701,80576.48234084004,80576.48234084004,10296.05448639414,10296.05448639414,10296.05448639414,6353.84111791793,6353.84111791793,6353.84111791793,3942.213368476209,3942.213368476209,3942.213368476209,0.0,0.0,0.0,90872.53682723417
2023-06-23,80581.45360598604,74665.9415307111,80586.71262468841,80581.45360598604,80581.45360598604,-2798.2472077142675,-2798.2472077142675,-2798.2472077142675,-6357.843660706266,-6357.843660706266,-6357.843660706266,3559.596452991998,3559.596452991998,3559.596452991998,0.0,0.0,0.0,77783.20639827177
2023-06-24,80586.42487113205,66754.59396472653,72612.05355194944,80586.42487113205,80586.42487113205,-11077.40096131962,-11077.40096131962,-11077.40096131962,-14253.901407915431,-14253.901407915431,-14253.901407915431,3176.5004465958095,3176.5004465958095,3176.5004465958095,0.0,0.0,0.0,69509.02390981243
2023-06-25,80591.39613627805,68881.04885203214,74836.25546529796,80591.39613627805,80591.39613627805,-8667.633255064302,-8667.633255064302,-8667.633255064302,-11460.703720549387,-11460.703720549387,-11460.703720549387,2793.0704654850865,2793.0704654850865,2793.0704654850865,0.0,0.0,0.0,71923.76288121376
2023-06-26,80596.36740142407,80020.24723388787,86050.07924497938,80596.36740142407,80596.36740142407,2397.3311965644248,2397.3311965644248,2397.3311965644248,-12.109897359831225,-12.109897359831225,-12.109897359831225,2409.441093924256,2409.441093924256,2409.441093924256,0.0,0.0,0.0,82993.69859798849
2023-06-27,80601.3386665701,91104.68740327748,97001.77949005466,80601.3386665701,80601.3386665701,13468.755764901263,13468.755764901263,13468.755764901263,11443.02075558447,11443.02075558447,11443.02075558447,2025.735009316791,2025.735009316791,2025.735009316791,0.0,0.0,0.0,94070.09443147136
2023-06-28,80606.3099317161,93609.08210629446,99367.53953445284,80606.3099317161,80606.3099317161,15929.75872310539,15929.75872310539,15929.75872310539,14287.696813025343,14287.696813025343,14287.696813025343,1642.0619100800495,1642.0619100800495,1642.0619100800495,0.0,0.0,0.0,96536.06865482149
2023-06-29,80611.28119686211,85450.48802627635,91130.18788995202,80611.28119686211,80611.28119686211,7612.358906123961,7612.358906123961,7612.358906123961,6353.841117909221,6353.841117909221,6353.841117909221,1258.5177882147402,1258.5177882147402,1258.5177882147402,0.0,0.0,0.0,88223.64010298607
2023-06-30,80616.25246200811,72067.18563879133,77893.79409784272,80616.25246200811,80616.25246200811,-5482.659082000854,-5482.659082000854,-5482.659082000854,-6357.843660715022,-6357.843660715022,-6357.843660715022,875.184578714169,875.184578714169,875.184578714169,0.0,0.0,0.0,75133.59338000725
2023-07-01,80621.22372715412,64036.09133948396,69718.8112836035,80621.22372715412,80621.22372715412,-13761.771201031392,-13761.771201031392,-13761.771201031392,-14253.901407917578,-14253.901407917578,-14253.901407917578,492.13020688618553,492.13020688618553,492.13020688618553,0.0,0.0,0.0,66859.45252612274
2023-07-02,80626.19499230012,66311.69268724606,72324.96639907068,80626.19499230012,80626.19499230012,-11351.294677638087,-11351.294677638087,-11351.294677638087,-11460.703720543379,-11460.703720543379,-11460.703720543379,109.40904290529099,109.40904290529099,109.40904290529099,0.0,0.0,0.0,69274.90031466204
2023-07-03,80631.16625744614,77601.42484324463,83291.08976112095,80631.16625744614,80631.16625744614,-285.047136781224,-285.047136781224,-285.047136781224,-12.109897350163992,-12.109897350163992,-12.109897350163992,-272.93723943106005,-272.93723943106005,-272.93723943106005,0.0,0.0,0.0,80346.11912066491
2023-07-04,80636.13752259217,88669.37945625898,94426.037619211,80636.13752259217,80636.13752259217,10788.1423404847,10788.1423404847,10788.1423404847,11443.020755590478,11443.020755590478,11443.020755590478,-654.8784151057771,-654.8784151057771,-654.8784151057771,0.0,0.0,0.0,91424.27986307687
2023-07-05,80641.10878773817,90979.38800455419,96941.45084990372,80641.10878773817,80641.10878773817,13251.302714088615,13251.302714088615,13251.302714088615,14287.69681302317,14287.69681302317,14287.69681302317,-1036.3940989345542,-1036.3940989345542,-1036.3940989345542,0.0,0.0,0.0,93892.41150182678
2023-07-06,80646.08005288418,82593.19028464277,88480.44480200025,80646.08005288418,80646.08005288418,4936.369303715746,4936.369303715746,4936.369303715746,6353.841117900512,6353.841117900512,6353.841117900512,-1417.4718141847657,-1417.4718141847657,-1417.4718141847657,0.0,0.0,0.0,85582.44935659993
2023-07-07,80651.05131803018,69520.69100078428,75215.76643515195,80651.05131803018,80651.05131803018,-8155.948448821914,-8155.948448821914,-8155.948448821914,-6357.843660723691,-6357.843660723691,-6357.843660723691,-1798.1047880982244,-1798.1047880982244,-1798.1047880982244,0.0,0.0,0.0,72495.10286920826
2023-07-08,80656.02258317619,61093.63196011444,67258.87480982978,80656.02258317619,80656.02258317619,-16432.190940639677,-16432.190940639677,-16432.190940639677,-14253.90140790787,-14253.90140790787,-14253.90140790787,-2178.289532731803,-2178.289532731803,-2178.289532731803,0.0,0.0,0.0,64223.83164253652
2023-07-09,80660.99384832219,63743.10158745313,69707.67553250479,80660.99384832219,80660.99384832219,-14018.726997469203,-14018.726997469203,-14018.726997469203,-11460.703720537374,-11460.703720537374,-11460.703720537374,-2558.0232769318272,-2558.0232769318272,-2558.0232769318272,0.0,0.0,0.0,66642.26685085299
2023-07-10,80665.9651134682,74528.3948390039,80577.84191237511,80665.9651134682,80665.9651134682,-2949.4112181845567,-2949.4112181845567,-2949.4112181845567,-12.109897340463892,-12.109897340463892,-12.109897340463892,-2937.3013208440925,-2937.3013208440925,-2937.3013208440925,0.0,0.0,0.0,77716.55389528365
2023-07-11,80670.93637861423,85611.12632771548,91839.29011443276,80670.93637861423,80670.93637861423,8126.906367811826,8126.906367811826,8126.906367811826,11443.02075559659,11443.02075559659,11443.02075559659,-3316.1143877847644,-3316.1143877847644,-3316.1143877847644,0.0,0.0,0.0,88797.84274642606
2023-07-12,80675.90764376023,88233.85235621259,94206.30996879956,80675.90764376023,80675.90764376023,10593.250763431139,10593.250763431139,10593.250763431139,14287.696813020997,14287.696813020997,14287.696813020997,-3694.4460495898584,-3694.4460495898584,-3694.4460495898584,0.0,0.0,0.0,91269.15840719137
2023-07-13,80680.87890890625,80089.14096050305,85810.93205048292,80680.87890890625,80680.87890890625,2281.570817385883,2281.570817385883,2281.570817385883,6353.841117939841,6353.841117939841,6353.841117939841,-4072.270300553959,-4072.270300553959,-4072.270300553959,0.0,0.0,0.0,82962.44972629214
2023-07-14,80685.85017405225,66926.48708818029,72732.8647908253,80685.85017405225,80685.85017405225,-10807.393012558363,-10807.393012558363,-10807.393012558363,-6357.843660732404,-6357.843660732404,-6357.843660732404,-4449.549351825959,-4449.549351825959,-4449.549351825959,0.0,0.0,0.0,69878.45716149389
2023-07-15,80690.82143919826,58846.57386595086,64777.834335664425,80690.82143919826,80690.82143919826,-19080.133120580318,-19080.133120580318,-19080.133120580318,-14253.901407910038,-14253.901407910038,-14253.901407910038,-4826.23171267028,-4826.23171267028,-4826.23171267028,0.0,0.0,0.0,61610.68831861795
2023-07-16,80695.79270434428,61084.27687962187,67070.13386186227,80695.79270434428,80695.79270434428,-16662.954338105963,-16662.954338105963,-16662.954338105963,-11460.70372053136,-11460.70372053136,-11460.70372053136,-5202.250617574606,-5202.250617574606,-5202.250617574606,0.0,0.0,0.0,64032.83836623831
2023-07-17,80700.76396949028,72468.33175798261,78093.39992195416,80700.76396949028,80700.76396949028,-5589.632746167555,-5589.632746167555,-5589.632746167555,-12.109897330795794,-12.109897330795794,-12.109897330795794,-5577.522848836758,-5577.522848836758,-5577.522848836758,0.0,0.0,0.0,75111.13122332272
2023-07-18,80705.7352346363,83366.76345730243,89109.18516822136,80705.7352346363,80705.7352346363,5491.072762187779,5491.072762187779,5491.072762187779,11443.020755602598,11443.020755602598,11443.020755602598,-5951.94799341482,-5951.94799341482,-5951.94799341482,0.0,0.0,0.0,86196.80799682408
2023-07-19,80710.7064997823,85897.25493129395,91952.31330618587,80710.7064997823,80710.7064997823,7962.288652349652,7962.288652349652,7962.288652349652,14287.696813030705,14287.696813030705,14287.696813030705,-6325.408160681054,-6325.408160681054,-6325.408160681054,0.0,0.0,0.0,88672.99515213196
2023-07-20,80715.67776492832,77400.81602341165,83194.75258773293,80715.67776492832,80715.67776492832,-343.92705674761646,-343.92705674761646,-343.92705674761646,6353.841117931132,6353.841117931132,6353.841117931132,-6697.768174678748,-6697.768174678748,-6697.768174678748,0.0,0.0,0.0,80371.7507081807
2023-07-21,80720.64903007432,64290.82902183284,70400.9020666564,80720.64903007432,80720.64903007432,-13426.719901663142,-13426.719901663142,-13426.719901663142,-6357.843660741071,-6357.843660741071,-6357.843660741071,-7068.876240922071,-7068.876240922071,-7068.876240922071,0.0,0.0,0.0,67293.92912841117
2023-07-22,80725.62029522033,56198.78194770407,62019.96052604105,80725.62029522033,80725.62029522033,-21692.46648197471,-21692.46648197471,-21692.46648197471,-14253.901407912164,-14253.901407912164,-14253.901407912164,-7438.565074062539,-7438.565074062539,-7438.565074062539,0.0,0.0,0.0,59033.15381324562
2023-07-23,80730.59156036635,58450.26969470446,64467.10423048818,80730.59156036635,80730.59156036635,-19267.357179937684,-19267.357179937684,-19267.357179937684,-11460.70372055844,-11460.70372055844,-11460.70372055844,-7806.653459379241,-7806.653459379241,-7806.653459379241,0.0,0.0,0.0,61463.234380428665
2023-07-24,80735.56282551234,69578.05223327865,75589.99174287576,80735.56282551234,80735.56282551234,-8185.058105657656,-8185.058105657656,-8185.058105657656,-12.109897374412919,-12.109897374412919,-12.109897374412919,-8172.948208283242,-8172.948208283242,-8172.948208283242,0.0,0.0,0.0,72550.50471985468
2023-07-25,80740.53409065837,80425.93312052423,86628.43899780874,80740.53409065837,80740.53409065837,2905.774299211768,2905.774299211768,2905.774299211768,11443.020755608659,11443.020755608659,11443.020755608659,-8537.246456396892,-8537.246456396892,-8537.246456396892,0.0,0.0,0.0,83646.30838987014
2023-07-26,80745.50535580437,83205.34043105075,89088.99691195897,80745.50535580437,80745.50535580437,5388.358570500377,5388.358570500377,5388.358570500377,14287.696813028599,14287.696813028599,14287.696813028599,-8899.338242528222,-8899.338242528222,-8899.338242528222,0.0,0.0,0.0,86133.86392630475
2023-07-27,80750.47662095039,74902.42884542877,81020.41918193165,80750.47662095039,80750.47662095039,-2905.168180444727,-2905.168180444727,-2905.168180444727,6353.841117922364,6353.841117922364,6353.841117922364,-9259.009298367091,-9259.009298367091,-9259.009298367091,0.0,0.0,0.0,77845.30844050566
2023-07-28,80755.44788609639,62062.21647159846,67893.87691592831,80755.44788609639,80755.44788609639,-15973.887632995677,-15973.887632995677,-15973.887632995677,-6357.843660749785,-6357.843660749785,-6357.843660749785,-9616.043972245892,-9616.043972245892,-9616.043972245892,0.0,0.0,0.0,64781.56025310071
2023-07-29,80760.4191512424,53874.300161553896,59598.17853887646,80760.4191512424,80760.4191512424,-24224.1296139147,-24224.1296139147,-24224.1296139147,-14253.901407914334,-14253.901407914334,-14253.901407914334,-9970.228206000365,-9970.228206000365,-9970.228206000365,0.0,0.0,0.0,56536.2895373277
2023-07-30,80765.39041638841,55856.94117379246,61959.30723915801,80765.39041638841,80765.39041638841,-21782.056202626434,-21782.056202626434,-21782.056202626434,-11460.703720552434,-11460.703720552434,-11460.703720552434,-10321.352482074002,-10321.352482074002,-10321.352482074002,0.0,0.0,0.0,58983.33421376198
2023-07-31,80770.36168153441,66815.04861842997,73003.95409168467,80770.36168153441,80770.36168153441,-10681.324555823412,-10681.324555823412,-10681.324555823412,-12.109897364745684,-12.109897364745684,-12.109897364745684,-10669.214658458668,-10669.214658458668,-10669.214658458668,0.0,0.0,0.0,70089.03712571101
2023-08-01,80775.33294668044,78264.49894492616,84128.82833260045,80775.33294668044,80775.33294668044,429.39814361562856,429.39814361562856,429.39814361562856,11443.020755614667,11443.020755614667,11443.020755614667,-11013.622611999039,-11013.622611999039,-11013.622611999039,0.0,0.0,0.0,81204.73109029607
2023-08-02,80780.30421182644,80530.77872822247,86737.58643078397,80780.30421182644,80780.30421182644,2933.3001971833633,2933.3001971833633,2933.3001971833633,14287.696813026361,14287.696813026361,14287.696813026361,-11354.396615843,-11354.396615843,-11354.396615843,0.0,0.0,0.0,83713.6044090098
2023-08-03,80785.27547697246,72490.14202096623,78447.00670853768,80785.27547697246,80785.27547697246,-5337.530266374351,-5337.530266374351,-5337.530266374351,6353.841117913714,6353.841117913714,6353.841117913714,-11691.371384288064,-11691.371384288064,-11691.371384288064,0.0,0.0,0.0,75447.7452105981
2023-08-04,80790.24674211846,59459.54755479985,65485.5560431712,80790.24674211846,80790.24674211846,-18382.2413884584,-18382.2413884584,-18382.2413884584,-6357.843660710569,-6357.843660710569,-6357.843660710569,-12024.39772774783,-12024.39772774783,-12024.39772774783,0.0,0.0,0.0,62408.00535366006
2023-08-05,80795.21800726447,51442.55380456385,57115.452438521366,80795.21800726447,80795.21800726447,-26607.245179647907,-26607.245179647907,-26607.245179647907,-14253.901407916483,-14253.901407916483,-14253.901407916483,-12353.34377173143,-12353.34377173143,-12353.34377173143,0.0,0.0,0.0,54187.97282761656
2023-08-06,80800.18927241048,53774.72863801373,59744.29455284546,80800.18927241048,80800.18927241048,-24138.799426909864,-24138.799426909864,-24138.799426909864,-11460.70372054643,-11460.70372054643,-11460.70372054643,-12678.095706363436,-12678.095706363436,-12678.095706363436,0.0,0.0,0.0,56661.38984550062
2023-08-07,80805.16053755648,64790.37668304695,70867.81143422342,80805.16053755648,80805.16053755648,-13010.667943919214,-13010.667943919214,-13010.667943919214,-12.10989735504472,-12.10989735504472,-12.10989735504472,-12998.558046564169,-12998.558046564169,-12998.558046564169,0.0,0.0,0.0,67794.49259363727
2023-08-08,80810.13180270251,75980.27420626537,81881.43287856953,80810.13180270251,80810.13180270251,-1871.6326416798179,-1871.6326416798179,-1871.6326416798179,11443.020755620728,11443.020755620728,11443.020755620728,-13314.653397300546,-13314.653397300546,-13314.653397300546,0.0,0.0,0.0,78938.4991610227
2023-08-09,80815.10306784851,78426.52752140038,84226.64637025978,80815.10306784851,80815.10306784851,661.3750802461483,661.3750802461483,661.3750802461483,14287.696813036131,14287.696813036131,14287.696813036131,-13626.321732789984,-13626.321732789984,-13626.321732789984,0.0,0.0,0.0,81476.47814809465
2023-08-10,80820.07433299453,70176.68845676736,76300.07709693366,80820.07433299453,80820.07433299453,-7579.678094908939,-7579.678094908939,-7579.678094908939,6353.841117904946,6353.841117904946,6353.841117904946,-13933.519212813886,-13933.519212813886,-13933.519212813886,0.0,0.0,0.0,73240.39623808558
2023-08-11,80825.04559814052,57397.98581727701,63205.769900641004,80825.04559814052,80825.04559814052,-20594.060233619573,-20594.060233619573,-20594.060233619573,-6357.843660719282,-6357.843660719282,-6357.843660719282,-14236.216572900294,-14236.216572900294,-14236.216572900294,0.0,0.0,0.0,60230.98536452095
2023-08-12,80830.01686328654,49171.89888701319,55046.592224785876,80830.01686328654,80830.01686328654,-28788.298545664788,-28788.298545664788,-28788.298545664788,-14253.90140791865,-14253.90140791865,-14253.90140791865,-14534.397137746133,-14534.397137746133,-14534.397137746133,0.0,0.0,0.0,52041.71831762175
2023-08-13,80834.98812843255,51740.33445693057,57452.94701020956,80834.98812843255,80834.98812843255,-26288.75823889996,-26288.75823889996,-26288.75823889996,-11460.703720540416,-11460.703720540416,-11460.703720540416,-14828.054518359548,-14828.054518359548,-14828.054518359548,0.0,0.0,0.0,54546.229889532595
2023-08-14,80839.95939357855,62745.099273836095,68733.98764242533,80839.95939357855,80839.95939357855,-15129.299960148173,-15129.299960148173,-15129.299960148173,-12.109897345411218,-12.109897345411218,-12.109897345411218,-15117.190062802762,-15117.190062802762,-15117.190062802762,0.0,0.0,0.0,65710.65943343038
2023-08-15,80844.93065872458,73905.2106377942,79763.08969729282,80844.93065872458,80844.93065872458,-3958.78938214011,-3958.78938214011,-3958.78938214011,11443.020755593478,11443.020755593478,11443.020755593478,-15401.810137733588,-15401.810137733588,-15401.810137733588,0.0,0.0,0.0,76886.14127658447
